"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Secure System Architecture & Design","Distributed Systems Security","distributed_systems_security","Related",60,"1",0,0
"Secure System Architecture & Design","Formal Methods for Security","formal_methods_for_security",NA,0,"1",0,0
"Secure System Architecture & Design","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"1",0,0
"Secure System Architecture & Design","Software Security","software_security","Core",90,"1",22.77,22.77
"Secure System Architecture & Design","Web & Mobile Security","web_mobile_security","Related",60,"1",0,0
"Secure System Architecture & Design","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"1",24.01,24.01
"Secure System Architecture & Design","Network Security","network_security","Wider",30,"1",23.32,23.32
"Secure System Architecture & Design","Hardware Security","hardware_security","Core",90,"1",0,0
"Secure System Architecture & Design","Applied Cryptography","applied_cryptography",NA,0,"1",0,0
"Secure System Architecture & Design","Cyber Physical Systems","cyber_physical_systems",NA,0,"1",0,0
"Secure System Architecture & Design","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"1",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"1",23.87,0
"Secure System Architecture & Design (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"1",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"1",100,0
"Secure System Architecture & Design (Industrial Control Systems)","Forensics","forensics",NA,0,"1",51.17,0
"Secure System Architecture & Design (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"1",50.89,0
"Secure System Architecture & Design (Industrial Control Systems)","Cryptography","cryptography","Related",60,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"1",13.72,13.72
"Secure System Architecture & Design (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Software Security","software_security","Core",90,"1",22.77,22.77
"Secure System Architecture & Design (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Related",60,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"1",24.01,24.01
"Secure System Architecture & Design (Industrial Control Systems)","Network Security","network_security","Wider",30,"1",23.32,23.32
"Secure System Architecture & Design (Industrial Control Systems)","Hardware Security","hardware_security","Core",90,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"1",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Risk Management & Governance","risk_management_governance","Core",90,"1",0,0
"Cyber Security Audit & Assurance","Human Factors","human_factors_and_usable_security","Related",60,"1",100,60
"Cyber Security Audit & Assurance","Privacy & Online Rights","privacy_online_rights","Wider",30,"1",23.87,23.87
"Cyber Security Audit & Assurance","Law & Regulation","cyber_security_law_regulation","Core",90,"1",0,0
"Cyber Security Audit & Assurance","Malware & Attack Technologies","malware_attack_technologies",NA,0,"1",100,0
"Cyber Security Audit & Assurance","Adversarial Behaviours","adversarial_behaviours","Wider",30,"1",100,30
"Cyber Security Audit & Assurance","Forensics","forensics",NA,0,"1",51.17,0
"Cyber Security Audit & Assurance","Security Operations & Incident Management","security_operations_incident_management","Related",60,"1",50.89,50.89
"Cyber Security Audit & Assurance","Cryptography","cryptography",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"1",13.72,0
"Cyber Security Audit & Assurance","Distributed Systems Security","distributed_systems_security",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Formal Methods for Security","formal_methods_for_security",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Software Security","software_security",NA,0,"1",22.77,0
"Cyber Security Audit & Assurance","Web & Mobile Security","web_mobile_security",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"1",24.01,0
"Cyber Security Audit & Assurance","Network Security","network_security",NA,0,"1",23.32,0
"Cyber Security Audit & Assurance","Hardware Security","hardware_security",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Applied Cryptography","applied_cryptography",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Cyber Physical Systems","cyber_physical_systems",NA,0,"1",0,0
"Cyber Security Audit & Assurance","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"1",0,0
"Data Protection & Privacy","Risk Management & Governance","risk_management_governance","Related",60,"1",0,0
"Data Protection & Privacy","Human Factors","human_factors_and_usable_security","Wider",30,"1",100,30
"Data Protection & Privacy","Privacy & Online Rights","privacy_online_rights","Core",90,"1",23.87,23.87
"Data Protection & Privacy","Law & Regulation","cyber_security_law_regulation","Core",90,"1",0,0
"Data Protection & Privacy","Malware & Attack Technologies","malware_attack_technologies",NA,0,"1",100,0
"Data Protection & Privacy","Adversarial Behaviours","adversarial_behaviours",NA,0,"1",100,0
"Data Protection & Privacy","Forensics","forensics",NA,0,"1",51.17,0
"Data Protection & Privacy","Security Operations & Incident Management","security_operations_incident_management",NA,0,"1",50.89,0
"Data Protection & Privacy","Cryptography","cryptography",NA,0,"1",0,0
"Data Protection & Privacy","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"1",13.72,0
"Data Protection & Privacy","Distributed Systems Security","distributed_systems_security",NA,0,"1",0,0
"Data Protection & Privacy","Formal Methods for Security","formal_methods_for_security",NA,0,"1",0,0
"Data Protection & Privacy","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Related",60,"1",0,0
"Data Protection & Privacy","Software Security","software_security",NA,0,"1",22.77,0
"Data Protection & Privacy","Web & Mobile Security","web_mobile_security",NA,0,"1",0,0
"Data Protection & Privacy","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"1",24.01,0
"Data Protection & Privacy","Network Security","network_security",NA,0,"1",23.32,0
"Data Protection & Privacy","Hardware Security","hardware_security",NA,0,"1",0,0
"Data Protection & Privacy","Applied Cryptography","applied_cryptography",NA,0,"1",0,0
"Data Protection & Privacy","Cyber Physical Systems","cyber_physical_systems",NA,0,"1",0,0
"Data Protection & Privacy","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"1",0,0
"Secure System Development","Risk Management & Governance","risk_management_governance",NA,0,"1",0,0
"Secure System Development","Human Factors","human_factors_and_usable_security",NA,0,"1",100,0
"Secure System Development","Privacy & Online Rights","privacy_online_rights",NA,0,"1",23.87,0
"Secure System Development","Law & Regulation","cyber_security_law_regulation",NA,0,"1",0,0
"Secure System Development","Malware & Attack Technologies","malware_attack_technologies",NA,0,"1",100,0
"Secure System Development","Adversarial Behaviours","adversarial_behaviours",NA,0,"1",100,0
"Secure System Development","Forensics","forensics",NA,0,"1",51.17,0
"Secure System Development","Security Operations & Incident Management","security_operations_incident_management",NA,0,"1",50.89,0
"Secure System Development","Cryptography","cryptography","Related",60,"1",0,0
"Secure System Development","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"1",13.72,13.72
"Secure System Development","Distributed Systems Security","distributed_systems_security","Related",60,"1",0,0
"Secure System Development","Formal Methods for Security","formal_methods_for_security",NA,0,"1",0,0
"Secure System Development","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"1",0,0
"Secure System Development","Software Security","software_security","Core",90,"1",22.77,22.77
"Secure System Development","Web & Mobile Security","web_mobile_security","Related",60,"1",0,0
"Secure System Development","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"1",24.01,24.01
"Secure System Development","Network Security","network_security","Wider",30,"1",23.32,23.32
"Secure System Development","Hardware Security","hardware_security","Core",90,"1",0,0
"Secure System Development","Applied Cryptography","applied_cryptography",NA,0,"1",0,0
"Secure System Development","Cyber Physical Systems","cyber_physical_systems",NA,0,"1",0,0
"Secure System Development","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"1",0,0
"Secure System Development (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"1",0,0
"Secure System Development (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"1",100,0
"Secure System Development (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"1",23.87,0
"Secure System Development (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"1",0,0
"Secure System Development (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"1",100,0
